-615.6797713	-343.4580313
-561.1568951	-434.4847857
-493.1716636	-516.8646537
-413.0945532	-588.606575
-322.5904223	-647.9366168
-223.5841198	-693.3414681
-118.2196754	-723.6064872
-8.813933529	-737.8473586
102.1943686	-735.5345478
212.2989587	-716.5099037
318.9826135	-680.9949282
419.7746891	-629.5904227
512.3082857	-563.2674147
594.3757232	-483.3494695
663.9810314	-391.4866919
719.3882088	-289.6219173
759.1640908	-179.9497798
782.2147762	-64.86951395
787.8146997	53.06749407
775.627595	171.2142629
745.7187745	286.8876249
698.5583422	397.4291542
635.015163	500.2662319
556.3416233	592.9718443
464.149427	673.321728
360.3768842	739.3475173
247.2483481	789.3846302
127.2266454	822.1137334
2.95951277	836.5947653
-122.7787938	832.2926515
-247.1494322	809.0940354
-367.3130661	767.3145388
-480.4946686	707.6962862
-584.0475595	631.3956432
-675.515199	539.9613467
-752.6892975	435.3034245
-813.6628704	319.6535207
-856.8769684	195.5174442
-881.1599464	65.62094772
-885.7582938	-67.15009309
-870.3582312	-199.8137867
-835.0974855	-329.3591956
-780.5668703	-452.8146652
-707.8015332	-567.315961
-618.2619646	-670.1726517
-513.8050976	-758.9312035
-396.6460629	-831.4333051
-269.3113776	-885.8680443
-134.5845549	-920.8166797
4.554697424	-935.2889098
144.9963629	-928.7497266
283.5696289	-901.1361471
417.1144737	-852.8633395
542.5537109	-784.8199034
656.9638493	-698.3523042
757.6431377	-595.2387133
842.1752129	-477.6527513
908.4868535	-348.1178636
954.8984669	-209.4532834
980.1660838	-64.71273552
983.5138248	82.88278777
964.6560051	230.0166992
923.8082782	373.3513427
861.6874607	509.6036991
779.4999373	635.6205532
678.9188067	748.4514038
562.0501845	845.4174295
431.3893343	924.1749035
289.7675343	982.7715584
140.2908082	1019.694552
-13.72815663	1033.908863
-168.8434113	1024.885161
-321.5528424	992.6164061
-468.3772389	937.6227237
-605.9395435	860.9443128
-731.0424835	764.1224622
-840.7427991	649.1689964
-932.4203448	518.5247445
-1003.840448	375.007887
-1053.208042	221.7532657
-1079.212272	62.14396383
-1081.060475	-100.2633528
-1058.500666	-261.8176864
-1011.831924	-418.855783
-941.9023402	-567.7851896
-850.094457	-705.1664088
-738.2984447	-827.7922726
-608.8735042	-932.7627061
-464.5982879	-1017.553139
-308.6113701	-1080.074957
-144.3430419	-1118.726547
24.56008984	-1132.433703
194.3160431	-1120.678382
361.0921438	-1083.515055
521.0915556	-1021.574192
670.6397036	-936.0526897
806.2686232	-828.6913462
924.7973015	-701.7398102
1023.406149	-557.9096827
1099.703864	-400.3167525
1151.785103	-232.4135896
