CognitiveLoad,SwarmCohesion,TargetKnowledge,TerrainKnowledge,CogWindow
-0.0886282541525103,1,1,1,14
0.862225169949514,1,2,1,14
0.724647472403748,1,1,2,14
0.97603708535141,1,2,2,14
1.10876402486109,2,1,1,14
0.4703435851682,2,2,1,14
0.701226466093712,2,1,2,14
0.854651830154577,2,2,2,14
0.785517350080872,1,1,1,14
1.50407856269771,1,2,1,14
0.446809586752225,1,1,2,14
0.598892789670189,1,2,2,14
1.09675549091712,2,1,1,14
-0.240790416698932,2,2,1,14
1.76820187224213,2,1,2,14
1.67990973896846,2,2,2,14
0.965145832418123,1,1,1,14
1.59690737450861,1,2,1,14
0.48317799952391,1,1,2,14
1.47906603832221,1,2,2,14
4.75308990870714,2,1,1,14
1.5519129080238,2,2,1,14
1.84641900264499,2,1,2,14
-0.121328254597949,2,2,2,14
3.02629242515475,1,1,1,15
1.69407021164736,1,2,1,15
0.85813807307647,1,1,2,15
1.15427202744257,1,2,2,15
0.978674152760153,2,1,1,15
0.954567879085856,2,2,1,15
1.09742422486759,2,1,2,15
0.491717743420514,2,2,2,15
1.14461532373537,1,1,1,15
1.24473665244938,1,2,1,15
-0.0972144537982623,1,1,2,15
0.746090812731503,1,2,2,15
-2.50316806308728,2,1,1,15
-0.184042864274429,2,2,1,15
0.490068790411487,2,1,2,15
0.306395170502226,2,2,2,15
0.194670201518639,1,1,1,15
2.32177009237903,1,2,1,15
0.995116441354157,1,1,2,15
2.25959364331701,1,2,2,15
1.2260127701862,2,1,1,15
1.85357879891278,2,2,1,15
0.418473765907091,2,1,2,15
1.31671625445856,2,2,2,15
0.852410172606135,1,2,2,15
-25.1399947238391,2,1,1,15
33.6388136789359,2,2,1,15
1.3034418217052,2,1,2,15
0.686594985753132,2,2,2,15
1.22358779423709,1,1,1,15
0.842346934686485,1,2,1,15
0.826350714930712,1,1,2,15
0.66560454150909,1,2,2,15
0.985011794335961,2,1,1,15
3.8072206162949,2,2,1,15
0.294896695493756,2,1,2,15
1.07563369987795,2,2,2,15
1.21071155081827,1,1,1,15
0.171576537157237,1,2,1,15
0.246690421194452,1,1,2,15
1.18503193856911,1,2,2,15
0.225280430178725,2,1,1,15
0.491523948997313,2,2,1,15
0.361487063369816,2,1,2,15
0.435999088017075,2,2,2,15
0.904878460853603,1,1,1,15
2.8995683262449,1,2,1,15
0.015604550974171,1,1,2,15
0.836394026527829,1,2,2,15
-0.231639103910219,2,1,1,15
0.365899675597929,2,2,1,15
3.39718601828796,2,1,2,15
-0.0467705360112156,2,2,2,15
0.50815944459243,1,1,1,15
0.324089857271937,1,2,1,15
0.745067169765432,1,1,2,15
1.54219243997757,1,2,2,15
0.4971700350891,2,1,1,15
0.969158386194917,2,2,1,15
0.293835098131628,2,1,2,15
0.380691556107358,2,2,2,15
0.20872003807082,1,1,1,15
0.329814231692023,1,2,1,15
0.170303322828291,1,1,2,15
0.257981262898415,1,2,2,15
0.410706041314778,2,1,1,15
1.05022382227654,2,2,1,15
0.170813315675317,2,1,2,15
1.07619100258903,2,2,2,15
2.9748414203163,1,1,1,15
0.216385817240784,1,2,1,15
0.515954512483452,1,1,2,15
-0.0762611463604146,1,2,2,15
0.587957709040815,2,1,1,15
1.11128423593316,2,2,1,15
0.62084695250816,2,1,2,15
-3.10898795568333,2,2,2,15
0.817984410314924,1,1,1,15
0.688776736959953,1,2,1,15
1.35170973204483,1,1,2,15
1.54148844455171,1,2,2,15
0.694673424567214,2,1,1,15
1.89445937290471,2,2,1,15
0.273699865765793,2,1,2,15
0.485637615511459,2,2,2,15
0.312726387421482,1,1,1,15
0.509893187110418,1,2,1,15
0.394721834152595,1,1,2,15
1.98768614120886,1,2,2,15
0.663973887411324,2,1,1,15
0.666886185088074,2,2,1,15
0.571870048292769,2,1,2,15
0.450342562586159,2,2,2,15
0.441895848596413,1,1,1,15
0.661384154405575,1,2,1,15
1.02491556354419,1,1,2,15
1.22301345220208,1,2,2,15
1.80874863553289,2,1,1,15
0.745839685117356,2,2,1,15
0.514994644743308,2,1,2,15
-0.638722288377089,2,2,2,15
-0.354725096943107,1,1,1,15
0.167334070231191,1,2,1,15
-0.222466386408352,1,1,2,15
0.0782382327194525,1,2,2,15
0.101829475738378,2,1,1,15
0.322654866682157,2,2,1,15
0.00566285013189504,2,1,2,15
0.848888305359757,2,2,2,15
0.707414728527267,1,1,1,15
0.171347977472963,1,2,1,15
1.22786470572133,1,1,2,15
0.574414713456913,1,2,2,15
0.587195690377677,2,1,1,15
0.569743575655888,2,2,1,15
0.451891056535335,2,1,2,15
0.977882136673124,2,2,2,15
0.488323045795752,1,1,1,15
1.01636524487922,1,2,1,15
-1.64749191225324,1,1,2,15
-1.59049184198637,1,2,2,15
-4.35499053485307,2,1,1,15
-0.209795408541303,2,2,1,15
-0.36144261104386,2,1,2,15
-1.0850079773996,2,2,2,15
0.573991888877883,1,1,1,15
0.498149634819052,1,2,1,15
0.805926691926316,1,1,2,15
1.72721822126576,1,2,2,15
0.595174935049355,2,1,1,15
0.254487868519265,2,2,1,15
0.234267614420018,2,1,2,15
0.115734178768647,2,2,2,15
-0.0268602134033513,1,1,1,15
0.749259049136787,1,2,1,15
0.826238099913139,1,1,2,15
0.81213573669277,1,2,2,15
1.2942719472526,2,1,1,15
0.535340745544385,2,2,1,15
0.730067294993889,2,1,2,15
1.1059159112129,2,2,2,15
0.821332182090775,1,1,1,15
1.52637674716719,1,2,1,15
0.543208779925842,1,1,2,15
-0.03255765228186,1,2,2,15
1.36669970911173,2,1,1,15
0.529157652667475,2,2,1,15
1.74252071673158,2,1,2,15
1.86198097450398,2,2,2,15
1.0481690585864,1,1,1,15
1.81375571503994,1,2,1,15
0.185654700198365,1,1,2,15
1.6068518686258,1,2,2,15
4.4192793444945,2,1,1,15
1.74936681363833,2,2,1,15
1.89634376197073,2,1,2,15
-0.327686862582757,2,2,2,15
